frame,file_loc,category,sub_index,folder,bbox
125,top_right/cropped/image_125_0.png,cropped,0,top_right, [633,  384,  689,  467] 
125,top_right/mask/image_125_0_mask.png,mask,0,top_right, [633,  384,  689,  467] 
125,top_right/bbox-masked_image/image_125_0_bbox-masked.png,bbox-masked,0,top_right, [633,  384,  689,  467] 
48,top_right/cropped/image_48_0.png,cropped,0,top_right, [75,  261,  190,  408] 
48,top_right/mask/image_48_0_mask.png,mask,0,top_right, [75,  261,  190,  408] 
48,top_right/bbox-masked_image/image_48_0_bbox-masked.png,bbox-masked,0,top_right, [75,  261,  190,  408] 
32,top_right/cropped/image_32_0.png,cropped,0,top_right, [2,  227,  97,  359] 
32,top_right/mask/image_32_0_mask.png,mask,0,top_right, [2,  227,  97,  359] 
32,top_right/bbox-masked_image/image_32_0_bbox-masked.png,bbox-masked,0,top_right, [2,  227,  97,  359] 
37,top_right/cropped/image_37_0.png,cropped,0,top_right, [18,  274,  108,  372] 
37,top_right/mask/image_37_0_mask.png,mask,0,top_right, [18,  274,  108,  372] 
37,top_right/bbox-masked_image/image_37_0_bbox-masked.png,bbox-masked,0,top_right, [18,  274,  108,  372] 
26,top_right/cropped/image_26_0.png,cropped,0,top_right, [0,  230,  51,  335] 
26,top_right/mask/image_26_0_mask.png,mask,0,top_right, [0,  230,  51,  335] 
26,top_right/bbox-masked_image/image_26_0_bbox-masked.png,bbox-masked,0,top_right, [0,  230,  51,  335] 
69,top_right/cropped/image_69_0.png,cropped,0,top_right, [198,  388,  293,  496] 
69,top_right/mask/image_69_0_mask.png,mask,0,top_right, [198,  388,  293,  496] 
69,top_right/bbox-masked_image/image_69_0_bbox-masked.png,bbox-masked,0,top_right, [198,  388,  293,  496] 
30,top_right/cropped/image_30_0.png,cropped,0,top_right, [3,  222,  86,  353] 
30,top_right/mask/image_30_0_mask.png,mask,0,top_right, [3,  222,  86,  353] 
30,top_right/bbox-masked_image/image_30_0_bbox-masked.png,bbox-masked,0,top_right, [3,  222,  86,  353] 
59,top_right/cropped/image_59_0.png,cropped,0,top_right, [88,  299,  260,  443] 
59,top_right/mask/image_59_0_mask.png,mask,0,top_right, [88,  299,  260,  443] 
59,top_right/bbox-masked_image/image_59_0_bbox-masked.png,bbox-masked,0,top_right, [88,  299,  260,  443] 
38,top_right/cropped/image_38_0.png,cropped,0,top_right, [26,  287,  110,  374] 
38,top_right/mask/image_38_0_mask.png,mask,0,top_right, [26,  287,  110,  374] 
38,top_right/bbox-masked_image/image_38_0_bbox-masked.png,bbox-masked,0,top_right, [26,  287,  110,  374] 
55,top_right/cropped/image_55_0.png,cropped,0,top_right, [121,  321,  242,  428] 
55,top_right/mask/image_55_0_mask.png,mask,0,top_right, [121,  321,  242,  428] 
55,top_right/bbox-masked_image/image_55_0_bbox-masked.png,bbox-masked,0,top_right, [121,  321,  242,  428] 
33,top_right/cropped/image_33_0.png,cropped,0,top_right, [7,  268,  99,  362] 
33,top_right/mask/image_33_0_mask.png,mask,0,top_right, [7,  268,  99,  362] 
33,top_right/bbox-masked_image/image_33_0_bbox-masked.png,bbox-masked,0,top_right, [7,  268,  99,  362] 
146,top_right/cropped/image_146_0.png,cropped,0,top_right, [218,  273,  288,  388] 
146,top_right/mask/image_146_0_mask.png,mask,0,top_right, [218,  273,  288,  388] 
146,top_right/bbox-masked_image/image_146_0_bbox-masked.png,bbox-masked,0,top_right, [218,  273,  288,  388] 
57,top_right/cropped/image_57_0.png,cropped,0,top_right, [104,  294,  252,  427] 
57,top_right/mask/image_57_0_mask.png,mask,0,top_right, [104,  294,  252,  427] 
57,top_right/bbox-masked_image/image_57_0_bbox-masked.png,bbox-masked,0,top_right, [104,  294,  252,  427] 
65,top_right/cropped/image_65_0.png,cropped,0,top_right, [144,  344,  281,  472] 
65,top_right/mask/image_65_0_mask.png,mask,0,top_right, [144,  344,  281,  472] 
65,top_right/bbox-masked_image/image_65_0_bbox-masked.png,bbox-masked,0,top_right, [144,  344,  281,  472] 
50,top_right/cropped/image_50_0.png,cropped,0,top_right, [89,  264,  209,  413] 
50,top_right/mask/image_50_0_mask.png,mask,0,top_right, [89,  264,  209,  413] 
50,top_right/bbox-masked_image/image_50_0_bbox-masked.png,bbox-masked,0,top_right, [89,  264,  209,  413] 
145,top_right/cropped/image_145_0.png,cropped,0,top_right, [218,  283,  284,  401] 
145,top_right/mask/image_145_0_mask.png,mask,0,top_right, [218,  283,  284,  401] 
145,top_right/bbox-masked_image/image_145_0_bbox-masked.png,bbox-masked,0,top_right, [218,  283,  284,  401] 
61,top_right/cropped/image_61_0.png,cropped,0,top_right, [74,  310,  268,  451] 
61,top_right/mask/image_61_0_mask.png,mask,0,top_right, [74,  310,  268,  451] 
61,top_right/bbox-masked_image/image_61_0_bbox-masked.png,bbox-masked,0,top_right, [74,  310,  268,  451] 
35,top_right/cropped/image_35_0.png,cropped,0,top_right, [12,  274,  102,  369] 
35,top_right/mask/image_35_0_mask.png,mask,0,top_right, [12,  274,  102,  369] 
35,top_right/bbox-masked_image/image_35_0_bbox-masked.png,bbox-masked,0,top_right, [12,  274,  102,  369] 
60,top_right/cropped/image_60_0.png,cropped,0,top_right, [81,  306,  264,  447] 
60,top_right/mask/image_60_0_mask.png,mask,0,top_right, [81,  306,  264,  447] 
60,top_right/bbox-masked_image/image_60_0_bbox-masked.png,bbox-masked,0,top_right, [81,  306,  264,  447] 
40,top_right/cropped/image_40_0.png,cropped,0,top_right, [40,  291,  122,  380] 
40,top_right/mask/image_40_0_mask.png,mask,0,top_right, [40,  291,  122,  380] 
